Brand,Model,Variant,Usable_Battery_kWh,AC_Max_kW,DC_Max_kW,DC_Charging_Curve,DC_Curve_Is_Default,DC_Ports,AC_Ports
Zeekr,X,Long Range RWD (64 kWh usable),64.0,22.0,158.0,"[{""percentage"":0,""power"":150.1},{""percentage"":50,""power"":158},{""percentage"":80,""power"":79},{""percentage"":100,""power"":31.6}]",True,ccs,type2
Zeekr,X,Privilege AWD (64 kWh usable),64.0,22.0,158.0,"[{""percentage"":0,""power"":150.1},{""percentage"":50,""power"":158},{""percentage"":80,""power"":79},{""percentage"":100,""power"":31.6}]",True,ccs,type2
Zeekr,long range rwd,94 kWh usable,94.0,22.0,94.0,"[{""percentage"":0,""power"":94},{""percentage"":30,""power"":94},{""percentage"":60,""power"":65.8},{""percentage"":80,""power"":37.6},{""percentage"":100,""power"":22}]",False,ccs,type2
Zeekr,performance awd,94 kWh usable,94.0,22.0,94.0,"[{""percentage"":0,""power"":94},{""percentage"":30,""power"":94},{""percentage"":60,""power"":65.8},{""percentage"":80,""power"":37.6},{""percentage"":100,""power"":22}]",False,ccs,type2
Zeekr,privilege,awd (94 kWh usable),94.0,22.0,94.0,"[{""percentage"":0,""power"":94},{""percentage"":30,""power"":94},{""percentage"":60,""power"":65.8},{""percentage"":80,""power"":37.6},{""percentage"":100,""power"":22}]",False,ccs,type2
Zero Motorcycles,DS,ZF14.4 11 KW (12.6 kWh usable),12.6,3.7,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,DS,ZF14.4 11 KW + Charge Tank (12.6 kWh usable),12.6,7.3,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,DS,ZF14.4 11 KW + Power Tank (15.8 kWh usable),15.8,3.7,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,DSR,ZF 14.4 (12.6 kWh usable),12.6,1.3,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,DSR,ZF 14.4 + Charge Tank (12.6 kWh usable),12.6,7.3,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,DSR,ZF 14.4 + Power Tank (15.8 kWh usable),15.8,1.3,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,DSR/BF,ZF 14.4 (12.6 kWh usable),12.6,1.3,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,DSR/BF,ZF 14.4 + Charge Tank (12.6 kWh usable),12.6,7.3,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,DSR/BF,ZF 14.4 + Power Tank (15.8 kWh usable),15.8,1.3,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,FX,ZF7.2 (6.3 kWh usable),6.3,0.7,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,FXS,ZF7.2 (6.3 kWh usable),6.3,0.7,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,FXS,ZF7.2 11KW (6.3 kWh usable),6.3,0.7,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,S,ZF7.2 11 KW (6.3 kWh usable),6.3,7.3,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,S,ZF14.4 11 KW (12.6 kWh usable),12.6,3.7,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,S,ZF14.4 11 KW + Charge Tank (12.6 kWh usable),12.6,7.3,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,S,ZF14.4 11 KW + Power Tank (15.8 kWh usable),15.8,3.7,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,SR,ZF 14.4 (12.6 kWh usable),12.6,3.7,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,SR,ZF 14.4 + Charge Tank (12.6 kWh usable),12.6,7.3,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,SR,ZF 14.4 + Power Tank (15.8 kWh usable),15.8,3.7,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,SR/F,Premium (12.6 kWh usable),12.6,6.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,SR/F,Premium + Charge Tank (12.6 kWh usable),12.6,12.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,SR/F,Standard (12.6 kWh usable),12.6,3.7,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,SR/F,Standard + Charge Tank (12.6 kWh usable),12.6,9.7,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,SR/F,Premium + Power Tank (15.8 kWh usable),15.8,6.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,SR/F,Standard + Power Tank (15.8 kWh usable),15.8,3.7,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,SR/S,Premium (12.6 kWh usable),12.6,6.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,SR/S,Premium + Charge Tank (12.6 kWh usable),12.6,12.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,SR/S,Standard (12.6 kWh usable),12.6,3.7,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,SR/S,Standard + Charge Tank (12.6 kWh usable),12.6,9.7,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,SR/S,Premium + Power Tank (15.8 kWh usable),15.8,6.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
Zero Motorcycles,SR/S,Standard + Power Tank (15.8 kWh usable),15.8,3.7,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
e.GO Mobile,Life 20,14.5 kWh usable,14.5,3.6,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
e.GO Mobile,Life 40,17.5 kWh usable,17.5,3.6,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
e.GO Mobile,Life 60,21 kWh usable,21.0,3.6,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
e.GO Mobile,x,27 kWh usable,27.0,11.0,27.0,"[{""percentage"":0,""power"":27},{""percentage"":70,""power"":27},{""percentage"":80,""power"":18.9},{""percentage"":100,""power"":11}]",False,ccs,type2
smart,#1,Pure (47 kWh usable),47.0,7.4,130.0,"[{""percentage"":0,""power"":123.5},{""percentage"":75,""power"":130},{""percentage"":100,""power"":7.4}]",True,ccs,type2
smart,#1,Pure+ (62 kWh usable),62.0,22.0,150.0,"[{""percentage"":0,""power"":142.5},{""percentage"":75,""power"":150},{""percentage"":100,""power"":22}]",True,ccs,type2
smart,#1 Brabus,62 kWh usable,62.0,11.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":50,""power"":150},{""percentage"":80,""power"":75},{""percentage"":100,""power"":30}]",False,ccs,type2
smart,#1 Premium,62 kWh usable,62.0,11.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":50,""power"":150},{""percentage"":80,""power"":75},{""percentage"":100,""power"":30}]",False,ccs,type2
smart,#1 Pro,47 kWh usable,47.0,11.0,130.0,"[{""percentage"":0,""power"":130},{""percentage"":50,""power"":130},{""percentage"":80,""power"":65},{""percentage"":100,""power"":26}]",False,ccs,type2
smart,#1 Pro+,62 kWh usable,62.0,11.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":50,""power"":150},{""percentage"":80,""power"":75},{""percentage"":100,""power"":30}]",False,ccs,type2
smart,#1 Pulse,62 kWh usable,62.0,11.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":50,""power"":150},{""percentage"":80,""power"":75},{""percentage"":100,""power"":30}]",False,ccs,type2
smart,#3,Pro (47 kWh usable),47.0,7.4,130.0,"[{""percentage"":0,""power"":123.5},{""percentage"":75,""power"":130},{""percentage"":100,""power"":7.4}]",True,ccs,type2
smart,#3,Brabus (62 kWh usable),62.0,22.0,150.0,"[{""percentage"":0,""power"":142.5},{""percentage"":75,""power"":150},{""percentage"":100,""power"":22}]",True,ccs,type2
smart,#3,Pro+ (62 kWh usable),62.0,22.0,150.0,"[{""percentage"":0,""power"":142.5},{""percentage"":75,""power"":150},{""percentage"":100,""power"":22}]",True,ccs,type2
smart,#3 Premium,62 kWh usable,62.0,11.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":50,""power"":150},{""percentage"":80,""power"":90},{""percentage"":100,""power"":45}]",False,ccs,type2
smart,#5 Premium,94 kWh usable,94.0,11.0,400.0,"[{""percentage"":0,""power"":400},{""percentage"":50,""power"":400},{""percentage"":80,""power"":200},{""percentage"":100,""power"":80}]",False,ccs,type2
smart,#5 Pro,74.4 kWh usable,74.4,11.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":50,""power"":150},{""percentage"":80,""power"":90},{""percentage"":100,""power"":45}]",False,ccs,type2
smart,#5 Pro+,94 kWh usable,94.0,11.0,400.0,"[{""percentage"":0,""power"":400},{""percentage"":50,""power"":400},{""percentage"":80,""power"":200},{""percentage"":100,""power"":80}]",False,ccs,type2
smart,#5 Pulse,94 kWh usable,94.0,11.0,400.0,"[{""percentage"":0,""power"":400},{""percentage"":50,""power"":400},{""percentage"":80,""power"":200},{""percentage"":100,""power"":80}]",False,ccs,type2
smart,#5 Summit Edition,94 kWh usable,94.0,11.0,400.0,"[{""percentage"":0,""power"":400},{""percentage"":50,""power"":400},{""percentage"":80,""power"":200},{""percentage"":100,""power"":80}]",False,ccs,type2
smart,EQ forfour,16.7 kWh usable,16.7,11.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
smart,EQ fortwo cabrio,16.7 kWh usable,16.7,11.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
smart,EQ fortwo coupe,16.7 kWh usable,16.7,11.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
smart,ForFour Electric,Drive (16.7 kWh usable),16.7,16.7,100.0,"[{""percentage"":0,""power"":100},{""percentage"":70,""power"":100},{""percentage"":80,""power"":70},{""percentage"":100,""power"":16.7}]",False,ccs,type2
smart,ForFour Electric Drive,16.7 kWh usable,16.7,11.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
smart,ForTwo Cabrio Electric,Drive (16.7 kWh usable),16.7,16.7,100.0,"[{""percentage"":0,""power"":100},{""percentage"":70,""power"":100},{""percentage"":80,""power"":70},{""percentage"":100,""power"":16.7}]",False,ccs,type2
smart,ForTwo Cabrio Electric Drive,16.7 kWh usable,16.7,11.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
smart,ForTwo Electric,Drive (16.7 kWh usable),16.7,16.7,100.0,"[{""percentage"":0,""power"":100},{""percentage"":70,""power"":100},{""percentage"":80,""power"":70},{""percentage"":100,""power"":16.7}]",False,ccs,type2
smart,ForTwo Electric Drive,16.7 kWh usable,16.7,11.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
smart,brabus,62 kWh usable,62.0,22.0,62.0,"[{""percentage"":0,""power"":62},{""percentage"":30,""power"":62},{""percentage"":60,""power"":43.4},{""percentage"":80,""power"":24.8},{""percentage"":100,""power"":22}]",False,ccs,type2
smart,forfour,16.7 kWh usable,16.7,16.7,100.0,"[{""percentage"":0,""power"":100},{""percentage"":70,""power"":100},{""percentage"":80,""power"":70},{""percentage"":100,""power"":16.7}]",False,ccs,type2
smart,forfour EQ,17.6 kWh usable,17.6,3.6,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
smart,forfour EQ,22 kW-AC (17.6 kWh usable),17.6,22.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
smart,fortwo ED,17.6 kWh usable,17.6,3.6,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
smart,fortwo ED,22 kW-AC (17.6 kWh usable),17.6,22.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
smart,fortwo EQ,22 kW-AC (17.6 kWh usable),17.6,22.0,150.0,"[{""percentage"":0,""power"":150},{""percentage"":20,""power"":150},{""percentage"":40,""power"":120},{""percentage"":60,""power"":90},{""percentage"":80,""power"":60},{""percentage"":100,""power"":11}]",True,ccs,type2
smart,fortwo cabrio,16.7 kWh usable,16.7,16.7,100.0,"[{""percentage"":0,""power"":100},{""percentage"":70,""power"":100},{""percentage"":80,""power"":70},{""percentage"":100,""power"":16.7}]",False,ccs,type2
